student_id,i,me,my,myself,we,our,ours,ourselves,you,your,yours,yourself,yourselves,he,him,his,himself,she,her,hers,herself,it,its,itself,they,them,their,theirs,themselves,what,which,who,whom,this,that,these,those,am,is,are,was,were,be,been,being,have,has,had,having,do,does,did,doing,a,an,the,and,but,if,or,because,as,until,while,of,at,by,for,with,about,against,between,into,through,during,before,after,above,below,to,from,up,down,in,out,on,off,over,under,again,further,then,once,here,there,when,where,why,how,all,any,both,each,few,more,most,other,some,such,no,nor,not,only,own,same,so,than,too,very,s,t,can,will,just,don,should,now,d,ll,m,o,re,ve,y,ain,aren,couldn,didn,doesn,hadn,hasn,haven,isn,ma,mightn,mustn,needn,shan,shouldn,wasn,weren,won,wouldn,gender
0380c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00292682926829,0.000325203252033,0.00487804878049,0.000325203252033,0.0,0.0,0.0,0.0,0.00390243902439,0.000325203252033,0.0,0.00325203252033,0.00130081300813,0.00455284552846,0.0,0.0,0.000650406504065,0.00520325203252,0.000975609756098,0.0,0.00260162601626,0.00682926829268,0.0019512195122,0.000975609756098,0.0,0.00650406504065,0.000975609756098,0.0159349593496,0.0117073170732,0.00878048780488,0.000975609756098,0.0019512195122,0.00292682926829,0.0,0.00227642276423,0.000325203252033,0.000325203252033,0.000650406504065,0.000325203252033,0.0,0.0143089430894,0.0019512195122,0.0383739837398,0.0273170731707,0.00357723577236,0.000975609756098,0.00292682926829,0.00227642276423,0.00943089430894,0.000650406504065,0.0,0.0308943089431,0.00292682926829,0.00292682926829,0.0117073170732,0.00292682926829,0.000975609756098,0.0,0.000650406504065,0.000975609756098,0.0,0.0,0.0,0.000325203252033,0.0,0.0,0.0221138211382,0.00227642276423,0.0,0.000325203252033,0.0188617886179,0.0,0.00357723577236,0.000325203252033,0.000325203252033,0.0,0.000975609756098,0.0,0.000325203252033,0.000325203252033,0.0,0.00260162601626,0.000325203252033,0.000975609756098,0.000325203252033,0.000650406504065,0.00130081300813,0.000325203252033,0.0,0.000325203252033,0.000975609756098,0.00292682926829,0.000650406504065,0.00130081300813,0.00227642276423,0.00260162601626,0.00227642276423,0.0,0.00747967479675,0.00130081300813,0.000325203252033,0.000650406504065,0.00130081300813,0.00390243902439,0.0,0.000650406504065,0.0,0.0,0.000325203252033,0.000650406504065,0.0,0.0,0.0019512195122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,female
6044a,0.000435540069686,0.0,0.000435540069686,0.0,0.0030487804878,0.0,0.0,0.0,0.0,0.000435540069686,0.0,0.0,0.0,0.0,0.0,0.000435540069686,0.0,0.0,0.0,0.0,0.0,0.00566202090592,0.0,0.000435540069686,0.000871080139373,0.000435540069686,0.000871080139373,0.0,0.000435540069686,0.000871080139373,0.00217770034843,0.0,0.0,0.00391986062718,0.0117595818815,0.00217770034843,0.0,0.0,0.0252613240418,0.00609756097561,0.000435540069686,0.000435540069686,0.0065331010453,0.00174216027875,0.000435540069686,0.00261324041812,0.000871080139373,0.0,0.0,0.000435540069686,0.0,0.0,0.0,0.0187282229965,0.0030487804878,0.0675087108014,0.0270034843206,0.000871080139373,0.000435540069686,0.0104529616725,0.0,0.0100174216028,0.0,0.00217770034843,0.0413763066202,0.000435540069686,0.0065331010453,0.00435540069686,0.00348432055749,0.000871080139373,0.000435540069686,0.00174216027875,0.000435540069686,0.000435540069686,0.00174216027875,0.00130662020906,0.000435540069686,0.000871080139373,0.000435540069686,0.0191637630662,0.000435540069686,0.000435540069686,0.0,0.0204703832753,0.000435540069686,0.00217770034843,0.000435540069686,0.0,0.000435540069686,0.000435540069686,0.0,0.000435540069686,0.0,0.0,0.00261324041812,0.00391986062718,0.00130662020906,0.0,0.000871080139373,0.00130662020906,0.00130662020906,0.0,0.000435540069686,0.0,0.00348432055749,0.000871080139373,0.00217770034843,0.0,0.00130662020906,0.00261324041812,0.0,0.00217770034843,0.00261324041812,0.0,0.000435540069686,0.000871080139373,0.00130662020906,0.0,0.0,0.000435540069686,0.00174216027875,0.00435540069686,0.00130662020906,0.0,0.0,0.0,0.0,0.00261324041812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,male
6174e,0.0,0.000424989375266,0.000424989375266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000424989375266,0.0,0.000424989375266,0.0,0.000424989375266,0.0,0.0,0.0,0.00467488312792,0.0,0.0,0.00594985125372,0.00297492562686,0.00297492562686,0.0,0.0,0.000849978750531,0.000424989375266,0.00169995750106,0.0,0.00424989375266,0.027199320017,0.0012749681258,0.000849978750531,0.0,0.0182745431364,0.00509987250319,0.0012749681258,0.00339991500212,0.00892477688058,0.00424989375266,0.00169995750106,0.00297492562686,0.00339991500212,0.000849978750531,0.0,0.00212494687633,0.000849978750531,0.000849978750531,0.0,0.0161495962601,0.00339991500212,0.0403739906502,0.0140246493838,0.00212494687633,0.000424989375266,0.00254993625159,0.0012749681258,0.00467488312792,0.0,0.0,0.0263493412665,0.0012749681258,0.00382490437739,0.00722481937952,0.00552486187845,0.000424989375266,0.0,0.0,0.0,0.000849978750531,0.000424989375266,0.0012749681258,0.0,0.0,0.0,0.0250743731407,0.00212494687633,0.0,0.0,0.0131746706332,0.00169995750106,0.00807479813005,0.000424989375266,0.000424989375266,0.000424989375266,0.000849978750531,0.0,0.0,0.0,0.0,0.00169995750106,0.0012749681258,0.0,0.0,0.000424989375266,0.000849978750531,0.0,0.000849978750531,0.0,0.00297492562686,0.00552486187845,0.000849978750531,0.0,0.0,0.000424989375266,0.000849978750531,0.0,0.00509987250319,0.00212494687633,0.000849978750531,0.000849978750531,0.00169995750106,0.00297492562686,0.0,0.00297492562686,0.0,0.0,0.00892477688058,0.000849978750531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,female
6174d,0.0,0.0,0.0,0.0,0.000666000666001,0.000333000333,0.0,0.0,0.000333000333,0.0,0.0,0.0,0.0,0.000666000666001,0.0,0.001332001332,0.0,0.0,0.0,0.0,0.0,0.004662004662,0.0,0.000333000333,0.001998001998,0.000666000666001,0.00333000333,0.0,0.0,0.000333000333,0.001998001998,0.001998001998,0.0,0.003663003663,0.027306027306,0.002664002664,0.000333000333,0.000333000333,0.016983016983,0.00765900765901,0.004995004995,0.003996003996,0.00799200799201,0.00333000333,0.0,0.00333000333,0.004662004662,0.004662004662,0.0,0.000999000999001,0.000999000999001,0.0,0.0,0.010656010656,0.001998001998,0.0609390609391,0.011988011988,0.002997002997,0.001665001665,0.001998001998,0.000666000666001,0.010656010656,0.000333000333,0.0,0.039627039627,0.001998001998,0.004329004329,0.003663003663,0.004995004995,0.000666000666001,0.0,0.000999000999001,0.002331002331,0.0,0.0,0.0,0.000666000666001,0.000333000333,0.0,0.022311022311,0.001665001665,0.0,0.000333000333,0.019647019647,0.0,0.003663003663,0.0,0.0,0.000333000333,0.0,0.000666000666001,0.000333000333,0.0,0.0,0.002664002664,0.001998001998,0.000333000333,0.000999000999001,0.001665001665,0.002664002664,0.000333000333,0.001332001332,0.000333000333,0.000333000333,0.00333000333,0.001998001998,0.0,0.000999000999001,0.000999000999001,0.000666000666001,0.000333000333,0.004662004662,0.001332001332,0.0,0.001998001998,0.000333000333,0.000666000666001,0.000666000666001,0.000333000333,0.0,0.0,0.003663003663,0.002331002331,0.000333000333,0.0,0.001998001998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,female
6174c,0.0,0.0,0.0,0.0,0.000628535512256,0.000314267756128,0.0,0.000628535512256,0.00377121307354,0.000314267756128,0.0,0.0,0.0,0.000314267756128,0.0,0.0,0.0,0.0,0.000942803268385,0.0,0.000314267756128,0.0100565681961,0.00157133878064,0.000314267756128,0.00534255185418,0.00188560653677,0.00408548082967,0.0,0.000628535512256,0.000942803268385,0.00471401634192,0.00125707102451,0.0,0.00565681961031,0.0229415461974,0.0021998742929,0.000942803268385,0.0,0.0201131363922,0.0157133878064,0.0,0.0,0.00471401634192,0.00157133878064,0.000628535512256,0.00345694531741,0.0021998742929,0.0,0.000314267756128,0.00314267756128,0.00188560653677,0.0,0.000942803268385,0.0157133878064,0.00157133878064,0.0619107479573,0.0235700817096,0.00188560653677,0.000628535512256,0.000942803268385,0.00125707102451,0.0100565681961,0.0,0.0,0.0298554368322,0.00314267756128,0.00597108736644,0.00251414204903,0.00565681961031,0.000314267756128,0.000628535512256,0.000628535512256,0.000628535512256,0.000314267756128,0.000314267756128,0.0,0.000628535512256,0.000314267756128,0.0,0.0273412947832,0.00188560653677,0.000942803268385,0.0,0.0213702074167,0.0,0.00754242614708,0.0,0.000628535512256,0.0,0.0,0.00188560653677,0.0,0.0,0.0,0.00188560653677,0.000942803268385,0.000314267756128,0.000314267756128,0.000314267756128,0.000628535512256,0.000628535512256,0.00125707102451,0.0,0.0,0.00125707102451,0.00125707102451,0.00157133878064,0.000314267756128,0.00157133878064,0.00125707102451,0.0,0.00377121307354,0.000942803268385,0.000942803268385,0.00157133878064,0.00188560653677,0.000314267756128,0.000628535512256,0.000942803268385,0.0,0.0,0.000628535512256,0.00314267756128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,female
6174a,0.0,0.0,0.000521648408972,0.0,0.00521648408972,0.00104329681794,0.0,0.00104329681794,0.000521648408972,0.0,0.0,0.0,0.0,0.0,0.0,0.000521648408972,0.0,0.0,0.00208659363589,0.0,0.0,0.00782472613459,0.0,0.0,0.00625978090767,0.00156494522692,0.00469483568075,0.0,0.0,0.00312989045383,0.00208659363589,0.00104329681794,0.0,0.00521648408972,0.0224308815858,0.000521648408972,0.00104329681794,0.00260824204486,0.0203442879499,0.0114762649974,0.00625978090767,0.00365153886281,0.00834637454356,0.0093896713615,0.00104329681794,0.00521648408972,0.00834637454356,0.00678142931664,0.0,0.00208659363589,0.0,0.00104329681794,0.0,0.0135628586333,0.00312989045383,0.0453834115806,0.0260824204486,0.00260824204486,0.00156494522692,0.00104329681794,0.0,0.00782472613459,0.0,0.0,0.0297339593114,0.00678142931664,0.00417318727178,0.00208659363589,0.00521648408972,0.00156494522692,0.0,0.00417318727178,0.0,0.00521648408972,0.0,0.0,0.0,0.0,0.0,0.0323422013563,0.00208659363589,0.000521648408972,0.0,0.0109546165884,0.0,0.00312989045383,0.0,0.00104329681794,0.0,0.0,0.0,0.00156494522692,0.0,0.000521648408972,0.00365153886281,0.00365153886281,0.00104329681794,0.00208659363589,0.00156494522692,0.00208659363589,0.00156494522692,0.000521648408972,0.0,0.0,0.00886802295253,0.00104329681794,0.00260824204486,0.00156494522692,0.0,0.00156494522692,0.0,0.00365153886281,0.00104329681794,0.0,0.00104329681794,0.0,0.00521648408972,0.0,0.000521648408972,0.0,0.0,0.00678142931664,0.0,0.000521648408972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,female
6053i,0.0,0.0,0.0,0.0,0.0029776674938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0109181141439,0.00446650124069,0.0163771712159,0.0,0.0,0.0,0.0,0.0,0.00347394540943,0.0,0.0,0.0014888337469,0.000992555831266,0.000992555831266,0.0,0.000496277915633,0.000992555831266,0.00496277915633,0.00248138957816,0.0,0.0129032258065,0.0203473945409,0.000496277915633,0.000496277915633,0.000992555831266,0.00843672456576,0.000496277915633,0.00893300248139,0.00198511166253,0.00496277915633,0.0014888337469,0.00248138957816,0.00198511166253,0.00248138957816,0.00347394540943,0.0,0.000992555831266,0.0014888337469,0.000496277915633,0.000992555831266,0.0258064516129,0.00496277915633,0.0362282878412,0.0203473945409,0.0029776674938,0.0,0.0014888337469,0.000496277915633,0.0173697270471,0.0,0.0,0.0357320099256,0.00446650124069,0.00744416873449,0.0029776674938,0.00347394540943,0.0,0.00198511166253,0.000992555831266,0.000992555831266,0.000496277915633,0.0,0.0,0.00248138957816,0.0,0.0,0.0248138957816,0.00347394540943,0.0,0.0,0.0213399503722,0.00347394540943,0.00248138957816,0.0,0.000992555831266,0.0,0.0,0.000992555831266,0.0,0.0,0.0,0.000992555831266,0.0029776674938,0.000992555831266,0.0,0.0029776674938,0.000496277915633,0.0,0.000992555831266,0.0,0.0,0.0,0.000496277915633,0.000992555831266,0.000496277915633,0.00496277915633,0.000496277915633,0.0,0.00446650124069,0.00198511166253,0.00198511166253,0.0,0.00198511166253,0.0014888337469,0.0,0.000496277915633,0.0,0.0,0.00397022332506,0.000992555831266,0.000992555831266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,male
6053h,0.0,0.0,0.00118764845606,0.0,0.00633412509897,0.00316706254949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00158353127474,0.00118764845606,0.00158353127474,0.00118764845606,0.0,0.0,0.0,0.0,0.00633412509897,0.00237529691211,0.0,0.00237529691211,0.00158353127474,0.00197941409343,0.0,0.0,0.00118764845606,0.00395882818686,0.00118764845606,0.0,0.00593824228029,0.0186064924782,0.000791765637371,0.000395882818686,0.0,0.00870942201108,0.00435471100554,0.00712589073634,0.000791765637371,0.00950118764846,0.00118764845606,0.00118764845606,0.00475059382423,0.00395882818686,0.00237529691211,0.0,0.00118764845606,0.000791765637371,0.000791765637371,0.000791765637371,0.0154394299287,0.00514647664291,0.0609659540776,0.020190023753,0.00118764845606,0.000791765637371,0.00118764845606,0.000791765637371,0.00989707046714,0.0,0.000395882818686,0.0399841646873,0.000791765637371,0.00593824228029,0.00870942201108,0.00514647664291,0.00316706254949,0.000791765637371,0.0027711797308,0.00197941409343,0.000395882818686,0.0,0.0,0.0,0.000395882818686,0.0,0.0360253365004,0.00395882818686,0.000395882818686,0.0,0.021377672209,0.0027711797308,0.00514647664291,0.0,0.000791765637371,0.0,0.0,0.000395882818686,0.000395882818686,0.0,0.0,0.000791765637371,0.00118764845606,0.000395882818686,0.0,0.0110847189232,0.0,0.0,0.00118764845606,0.0,0.0,0.00197941409343,0.000395882818686,0.000791765637371,0.00118764845606,0.0027711797308,0.000791765637371,0.0,0.00514647664291,0.000791765637371,0.00316706254949,0.0,0.00316706254949,0.000791765637371,0.000395882818686,0.0,0.0,0.0,0.013855898654,0.0027711797308,0.00197941409343,0.0,0.000791765637371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,male
0302h,0.0,0.0,0.0,0.0,0.000146391450739,0.000146391450739,0.0,0.0,0.000439174352218,0.0,0.0,0.0,0.0,0.00395256916996,0.00204948031035,0.00439174352218,0.000439174352218,0.0,0.0,0.0,0.0,0.00702678963549,0.000439174352218,0.000146391450739,0.00190308885961,0.000585565802957,0.00322061191626,0.0,0.0,0.000585565802957,0.00453813497292,0.003367003367,0.0,0.00117113160591,0.00834431269214,0.000146391450739,0.00131752305665,0.0,0.0188844971454,0.00512370077587,0.00424535207144,0.00131752305665,0.00570926657883,0.00161030595813,0.00175669740887,0.00395256916996,0.00263504611331,0.00190308885961,0.00117113160591,0.000878348704436,0.00161030595813,0.000585565802957,0.000146391450739,0.0190308885961,0.00248865466257,0.0436246523203,0.020787586005,0.00234226321183,0.00175669740887,0.00395256916996,0.000292782901479,0.00922266139657,0.000146391450739,0.000146391450739,0.0209339774557,0.00190308885961,0.00512370077587,0.00834431269214,0.00570926657883,0.00117113160591,0.000292782901479,0.000292782901479,0.000292782901479,0.00117113160591,0.00131752305665,0.000585565802957,0.000731957253696,0.000146391450739,0.000146391450739,0.023569023569,0.00190308885961,0.000292782901479,0.000439174352218,0.0156638852291,0.000878348704436,0.00658761528327,0.0,0.00204948031035,0.000146391450739,0.000878348704436,0.000292782901479,0.00117113160591,0.000585565802957,0.0,0.000439174352218,0.00248865466257,0.0,0.000585565802957,0.00102474015517,0.00175669740887,0.000439174352218,0.00175669740887,0.000585565802957,0.00102474015517,0.003367003367,0.00161030595813,0.000731957253696,0.00131752305665,0.00380617771922,0.000585565802957,0.0,0.00468452642366,0.00117113160591,0.000146391450739,0.0,0.00131752305665,0.003367003367,0.000146391450739,0.00175669740887,0.0,0.0,0.00263504611331,0.000439174352218,0.000439174352218,0.0,0.000585565802957,0.000585565802957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000439174352218,0.0,female
0082j,0.0,0.0,0.0,0.0,0.000683293474547,0.0,0.0,0.0,0.000341646737274,0.0,0.0,0.0,0.0,0.000683293474547,0.0,0.0,0.0,0.000683293474547,0.0,0.0,0.000341646737274,0.00990775538094,0.00170823368637,0.0,0.00239152716092,0.000683293474547,0.00239152716092,0.0,0.0,0.00170823368637,0.00785787495729,0.00102494021182,0.0,0.00614964127093,0.0153741031773,0.00102494021182,0.000341646737274,0.0,0.0143491629655,0.00580799453365,0.00170823368637,0.00341646737274,0.0129825760164,0.00102494021182,0.00102494021182,0.0051247010591,0.00204988042364,0.00102494021182,0.00239152716092,0.00307482063546,0.00136658694909,0.00136658694909,0.0,0.0215237444482,0.00375811411001,0.0491971301674,0.0146908097028,0.00170823368637,0.00136658694909,0.00170823368637,0.00136658694909,0.0119576358046,0.0,0.0,0.032456440041,0.00341646737274,0.00717458148275,0.0102494021182,0.00375811411001,0.00136658694909,0.0,0.000683293474547,0.00136658694909,0.000341646737274,0.000341646737274,0.0,0.000341646737274,0.000341646737274,0.0,0.0283566791937,0.00478305432183,0.000341646737274,0.0,0.0157157499146,0.0,0.00239152716092,0.0,0.000341646737274,0.0,0.00204988042364,0.000341646737274,0.000341646737274,0.0,0.000341646737274,0.000683293474547,0.00307482063546,0.00204988042364,0.000341646737274,0.00170823368637,0.00102494021182,0.00102494021182,0.00204988042364,0.00102494021182,0.000341646737274,0.00375811411001,0.0,0.00341646737274,0.000683293474547,0.000683293474547,0.000683293474547,0.0,0.00854116843184,0.00102494021182,0.000341646737274,0.00444140758456,0.00239152716092,0.00273317389819,0.0,0.0,0.0,0.0,0.00444140758456,0.0,0.00136658694909,0.0,0.00204988042364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,female
0302f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000423728813559,0.0,0.0,0.0,0.0,0.0,0.00762711864407,0.00169491525424,0.0,0.00169491525424,0.0,0.00127118644068,0.0,0.000423728813559,0.000423728813559,0.0021186440678,0.00169491525424,0.0,0.0021186440678,0.00805084745763,0.000423728813559,0.0,0.0,0.00508474576271,0.000423728813559,0.0118644067797,0.00593220338983,0.0021186440678,0.00127118644068,0.000423728813559,0.00254237288136,0.000847457627119,0.00338983050847,0.0,0.000423728813559,0.000423728813559,0.0021186440678,0.0,0.0131355932203,0.00423728813559,0.0690677966102,0.0190677966102,0.00296610169492,0.00127118644068,0.0021186440678,0.000847457627119,0.0118644067797,0.000423728813559,0.0,0.0300847457627,0.00254237288136,0.00847457627119,0.00762711864407,0.00635593220339,0.0,0.000423728813559,0.00127118644068,0.000423728813559,0.0,0.00127118644068,0.000423728813559,0.000847457627119,0.0,0.0,0.0177966101695,0.00508474576271,0.0,0.0,0.0177966101695,0.0,0.00550847457627,0.0,0.00127118644068,0.0,0.0,0.000423728813559,0.000423728813559,0.0,0.0,0.000847457627119,0.0021186440678,0.000847457627119,0.0,0.0,0.00254237288136,0.000847457627119,0.000847457627119,0.0,0.0,0.000847457627119,0.000423728813559,0.00127118644068,0.00169491525424,0.00254237288136,0.000423728813559,0.000423728813559,0.00423728813559,0.00296610169492,0.0,0.0,0.00169491525424,0.0021186440678,0.000423728813559,0.000423728813559,0.0,0.0,0.00127118644068,0.000423728813559,0.000847457627119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,female
0302d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00104220948411,0.0,0.0,0.000521104742053,0.0,0.0,0.00208441896821,0.0,0.0,0.0078165711308,0.000521104742053,0.00573215216258,0.0,0.00104220948411,0.00104220948411,0.00521104742053,0.00156331422616,0.0,0.000521104742053,0.0119854090672,0.0,0.000521104742053,0.000521104742053,0.00729546638874,0.00521104742053,0.00208441896821,0.00156331422616,0.00312662845232,0.00260552371027,0.000521104742053,0.0140698280354,0.00625325690464,0.00104220948411,0.0,0.00208441896821,0.0,0.000521104742053,0.0,0.0156331422616,0.00156331422616,0.048983845753,0.029702970297,0.00156331422616,0.000521104742053,0.00156331422616,0.0,0.0078165711308,0.0,0.0,0.0213652944242,0.00260552371027,0.00208441896821,0.00521104742053,0.00521104742053,0.0,0.0,0.000521104742053,0.000521104742053,0.00104220948411,0.000521104742053,0.00104220948411,0.0,0.0,0.0,0.0302240750391,0.00260552371027,0.0,0.000521104742053,0.0218863991662,0.0,0.00573215216258,0.0,0.00104220948411,0.0,0.0,0.0,0.0,0.00104220948411,0.0,0.0,0.0,0.000521104742053,0.0,0.000521104742053,0.00104220948411,0.0,0.00104220948411,0.0,0.0,0.0078165711308,0.00104220948411,0.0,0.000521104742053,0.00468994267848,0.000521104742053,0.0,0.00416883793643,0.000521104742053,0.000521104742053,0.0,0.000521104742053,0.00468994267848,0.0,0.000521104742053,0.0,0.0,0.00156331422616,0.000521104742053,0.0,0.0,0.000521104742053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,female
0302e,0.0,0.0,0.0,0.0,0.000475812846947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000475812846947,0.0,0.000634417129262,0.0,0.0,0.000158604282316,0.0,0.0,0.003013481364,0.00111022997621,0.0,0.00174464710547,0.000793021411578,0.00333068992863,0.0,0.000475812846947,0.000158604282316,0.000793021411578,0.00126883425852,0.000317208564631,0.00158604282316,0.00459952418715,0.000475812846947,0.0,0.0,0.00222045995242,0.000317208564631,0.00761300555115,0.00681998413957,0.000951625693894,0.00174464710547,0.000475812846947,0.00237906423473,0.000475812846947,0.00364789849326,0.000317208564631,0.0,0.0,0.00237906423473,0.0,0.00761300555115,0.00142743854084,0.0501189532117,0.0203013481364,0.000793021411578,0.000158604282316,0.00126883425852,0.000951625693894,0.00729579698652,0.000317208564631,0.0,0.0233148295004,0.00126883425852,0.00666137985726,0.00935765265662,0.00348929421094,0.000158604282316,0.0020618556701,0.000951625693894,0.000317208564631,0.000158604282316,0.00111022997621,0.000317208564631,0.000634417129262,0.0,0.0,0.0168120539255,0.00190325138779,0.000634417129262,0.0,0.0183980967486,0.000158604282316,0.00459952418715,0.000317208564631,0.0,0.000158604282316,0.0,0.000793021411578,0.0,0.000158604282316,0.0,0.000475812846947,0.000317208564631,0.000634417129262,0.000158604282316,0.0,0.000951625693894,0.000793021411578,0.0,0.0,0.000158604282316,0.00269627279937,0.000475812846947,0.000634417129262,0.00111022997621,0.00380650277557,0.00111022997621,0.0,0.003013481364,0.00158604282316,0.0,0.000158604282316,0.000634417129262,0.003013481364,0.000158604282316,0.0,0.0,0.0,0.0,0.000158604282316,0.000158604282316,0.0,0.000158604282316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000475812846947,0.0,female
6053g,0.0,0.0,0.00254777070064,0.0,0.00477707006369,0.00031847133758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015923566879,0.00031847133758,0.0015923566879,0.000636942675159,0.0,0.0,0.0,0.0,0.00955414012739,0.00127388535032,0.0,0.00605095541401,0.00445859872611,0.00668789808917,0.0,0.00127388535032,0.0015923566879,0.00382165605096,0.00222929936306,0.0,0.00732484076433,0.0210191082803,0.00286624203822,0.00031847133758,0.0,0.00350318471338,0.0015923566879,0.0136942675159,0.0108280254777,0.0114649681529,0.00127388535032,0.00127388535032,0.0031847133758,0.00414012738854,0.00286624203822,0.000636942675159,0.00031847133758,0.0,0.00254777070064,0.0,0.0149681528662,0.00573248407643,0.0544585987261,0.0191082802548,0.00254777070064,0.000955414012739,0.00222929936306,0.00254777070064,0.00764331210191,0.0,0.000636942675159,0.0363057324841,0.00254777070064,0.00732484076433,0.00445859872611,0.00541401273885,0.0,0.00191082802548,0.00031847133758,0.0031847133758,0.0,0.0,0.0,0.0,0.0,0.0,0.0324840764331,0.00541401273885,0.0,0.00031847133758,0.0130573248408,0.00222929936306,0.00191082802548,0.0,0.000636942675159,0.0,0.0,0.0,0.0,0.00031847133758,0.0,0.000955414012739,0.00127388535032,0.00031847133758,0.00127388535032,0.00382165605096,0.00222929936306,0.00031847133758,0.000636942675159,0.000636942675159,0.00031847133758,0.00254777070064,0.00031847133758,0.00191082802548,0.000955414012739,0.000636942675159,0.00031847133758,0.0,0.00541401273885,0.000636942675159,0.00127388535032,0.0,0.00127388535032,0.0015923566879,0.0,0.000955414012739,0.0,0.0,0.00636942675159,0.00031847133758,0.00031847133758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,male
